variable_name,units,value,data_reference
R_T_arm_L_T,Js_per_m6,2000000000.0,calc_from_user_assumptions
C_T_arm_L_T,m6_per_J,1.00E-10,to_be_identified
I_T_arm_L_T,Js2_per_m6,1.00E-06,defined_by_user
u_ext_arm_L_T,J_per_m3,0,user_defined
R_T_arm_R_T,Js_per_m6,2000000000.0,calc_from_user_assumptions
C_T_arm_R_T,m6_per_J,1.00E-10,to_be_identified
I_T_arm_R_T,Js2_per_m6,1.00E-06,defined_by_user
u_ext_arm_R_T,J_per_m3,0,user_defined
E_aortic_arch_C94,J_per_m3,133642.1674,11_20_24_identified
l_aortic_arch_C94,metre,4.32E-02,ADAN_86
r_0_aortic_arch_C94,metre,1.17E-02,ADAN_86
u_0_aortic_arch_C94,J_per_m3,10.64e3,AssumedRefOf80mmHg
u_ext_aortic_arch_C94,J_per_m3,0,user_defined
theta_aortic_arch_C94,dimensionless,90,defined_by_user
E_thoracic_aorta_C96,J_per_m3,4.00E+05,ADAN_86
l_thoracic_aorta_C96,metre,9.90E-03,ADAN_86
r_0_thoracic_aorta_C96,metre,1.05E-02,ADAN_86
u_0_thoracic_aorta_C96,J_per_m3,10.64e3,AssumedRefOf80mmHg
u_ext_thoracic_aorta_C96,J_per_m3,0,user_defined
theta_thoracic_aorta_C96,dimensionless,180,defined_by_user
E_thoracic_aorta_C100,J_per_m3,4.00E+05,ADAN_86
l_thoracic_aorta_C100,metre,7.88E-03,ADAN_86
r_0_thoracic_aorta_C100,metre,1.03E-02,ADAN_86
u_0_thoracic_aorta_C100,J_per_m3,10.64e3,AssumedRefOf80mmHg
u_ext_thoracic_aorta_C100,J_per_m3,0,user_defined
theta_thoracic_aorta_C100,dimensionless,180,defined_by_user
E_thoracic_aorta_C104,J_per_m3,4.00E+05,ADAN_86
l_thoracic_aorta_C104,metre,1.56E-02,ADAN_86
r_0_thoracic_aorta_C104,metre,1.01E-02,ADAN_86
u_0_thoracic_aorta_C104,J_per_m3,10.64e3,AssumedRefOf80mmHg
u_ext_thoracic_aorta_C104,J_per_m3,0,user_defined
theta_thoracic_aorta_C104,dimensionless,180,defined_by_user
E_thoracic_aorta_C108,J_per_m3,4.00E+05,ADAN_86
l_thoracic_aorta_C108,metre,5.33E-03,ADAN_86
r_0_thoracic_aorta_C108,metre,9.87E-03,ADAN_86
u_0_thoracic_aorta_C108,J_per_m3,10.64e3,AssumedRefOf80mmHg
u_ext_thoracic_aorta_C108,J_per_m3,0,user_defined
theta_thoracic_aorta_C108,dimensionless,180,defined_by_user
E_thoracic_aorta_C112,J_per_m3,4.00E+05,ADAN_86
l_thoracic_aorta_C112,metre,1.22E-01,ADAN_86
r_0_thoracic_aorta_C112,metre,8.48E-03,ADAN_86
u_0_thoracic_aorta_C112,J_per_m3,10.64e3,AssumedRefOf80mmHg
u_ext_thoracic_aorta_C112,J_per_m3,0,user_defined
theta_thoracic_aorta_C112,dimensionless,180,defined_by_user
E_abdominal_aorta_C114,J_per_m3,4.00E+05,ADAN_86
l_abdominal_aorta_C114,metre,3.25E-03,ADAN_86
r_0_abdominal_aorta_C114,metre,7.52E-03,ADAN_86
u_0_abdominal_aorta_C114,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_abdominal_aorta_C114,dimensionless,180,defined_by_user
u_ext_abdominal_aorta_C114,J_per_m3,0,user_defined
R_T_trunk_C_T,Js_per_m6,260869565.21739125,calc_from_user_assumptions
C_T_trunk_C_T,m6_per_J,4.00E-09,to_be_identified
I_T_trunk_C_T,Js2_per_m6,1.00E-06,defined_by_user
u_ext_trunk_C_T,J_per_m3,0,user_defined
R_local_multiplier_trunk_C_T,dimensionless,1,assumed_for_no_local_control
E_abdominal_aorta_C136,J_per_m3,4.00E+05,ADAN_86
l_abdominal_aorta_C136,metre,1.40E-02,ADAN_86
r_0_abdominal_aorta_C136,metre,7.43E-03,ADAN_86
u_0_abdominal_aorta_C136,J_per_m3,10.64e3,AssumedRefOf80mmHg
u_ext_abdominal_aorta_C136,J_per_m3,0,user_defined
theta_abdominal_aorta_C136,dimensionless,180,defined_by_user
E_abdominal_aorta_C164,J_per_m3,4.00E+05,ADAN_86
l_abdominal_aorta_C164,metre,4.32E-03,ADAN_86
r_0_abdominal_aorta_C164,metre,7.29E-03,ADAN_86
u_0_abdominal_aorta_C164,J_per_m3,10.64e3,AssumedRefOf80mmHg
u_ext_abdominal_aorta_C164,J_per_m3,0,user_defined
theta_abdominal_aorta_C164,dimensionless,180,defined_by_user
E_abdominal_aorta_C176,J_per_m3,4.00E+05,ADAN_86
l_abdominal_aorta_C176,metre,1.20E-02,ADAN_86
r_0_abdominal_aorta_C176,metre,7.19E-03,ADAN_86
u_0_abdominal_aorta_C176,J_per_m3,10.64e3,AssumedRefOf80mmHg
u_ext_abdominal_aorta_C176,J_per_m3,0,user_defined
theta_abdominal_aorta_C176,dimensionless,180,defined_by_user
E_abdominal_aorta_C188,J_per_m3,4.00E+05,ADAN_86
l_abdominal_aorta_C188,metre,5.41E-02,ADAN_86
r_0_abdominal_aorta_C188,metre,6.80E-03,ADAN_86
u_0_abdominal_aorta_C188,J_per_m3,10.64e3,AssumedRefOf80mmHg
u_ext_abdominal_aorta_C188,J_per_m3,0,user_defined
theta_abdominal_aorta_C188,dimensionless,180,defined_by_user
E_abdominal_aorta_C192,J_per_m3,4.00E+05,ADAN_86
l_abdominal_aorta_C192,metre,4.22E-02,ADAN_86
r_0_abdominal_aorta_C192,metre,6.12E-03,ADAN_86
u_0_abdominal_aorta_C192,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_abdominal_aorta_C192,dimensionless,180,defined_by_user
u_ext_abdominal_aorta_C192,J_per_m3,0,user_defined
E_common_iliac_L194,J_per_m3,4.00E+05,ADAN_86
l_common_iliac_L194,metre,7.41E-02,ADAN_86
r_0_common_iliac_L194,metre,4.28E-03,ADAN_86
u_0_common_iliac_L194,J_per_m3,10.64e3,AssumedRefOf80mmHg
u_ext_common_iliac_L194,J_per_m3,0,user_defined
theta_common_iliac_L194,dimensionless,180,defined_by_user
E_external_iliac_L198,J_per_m3,8.00E+05,ADAN_86
l_external_iliac_L198,metre,1.02E-01,ADAN_86
r_0_external_iliac_L198,metre,3.29E-03,ADAN_86
u_0_external_iliac_L198,J_per_m3,10.64e3,AssumedRefOf80mmHg
u_ext_external_iliac_L198,J_per_m3,0,user_defined
theta_external_iliac_L198,dimensionless,180,defined_by_user
E_common_iliac_R216,J_per_m3,4.00E+05,ADAN_86
l_common_iliac_R216,metre,7.64E-02,ADAN_86
r_0_common_iliac_R216,metre,4.31E-03,ADAN_86
u_0_common_iliac_R216,J_per_m3,10.64e3,AssumedRefOf80mmHg
u_ext_common_iliac_R216,J_per_m3,0,user_defined
theta_common_iliac_R216,dimensionless,180,defined_by_user
E_external_iliac_R220,J_per_m3,8.00E+05,ADAN_86
l_external_iliac_R220,metre,1.02E-01,ADAN_86
r_0_external_iliac_R220,metre,3.29E-03,ADAN_86
u_0_external_iliac_R220,J_per_m3,10.64e3,AssumedRefOf80mmHg
u_ext_external_iliac_R220,J_per_m3,0,user_defined
theta_external_iliac_R220,dimensionless,180,defined_by_user
E_femoral_L200,J_per_m3,8.00E+05,ADAN_86
l_femoral_L200,metre,3.16E-02,ADAN_86
r_0_femoral_L200,metre,3.17E-03,ADAN_86
u_0_femoral_L200,J_per_m3,10.64e3,AssumedRefOf80mmHg
u_ext_femoral_L200,J_per_m3,0,user_defined
theta_femoral_L200,dimensionless,180,defined_by_user
E_femoral_R222,J_per_m3,8.00E+05,ADAN_86
l_femoral_R222,metre,3.16E-02,ADAN_86
r_0_femoral_R222,metre,3.17E-03,ADAN_86
u_0_femoral_R222,J_per_m3,10.64e3,AssumedRefOf80mmHg
u_ext_femoral_R222,J_per_m3,0,user_defined
theta_femoral_R222,dimensionless,180,defined_by_user
R_T_leg_L_T,Js_per_m6,1000000000.0,calc_from_user_assumptions
C_T_leg_L_T,m6_per_J,4.00E-10,to_be_identified
I_T_leg_L_T,Js2_per_m6,1.00E-06,defined_by_user
u_ext_leg_L_T,J_per_m3,0,user_defined
R_T_leg_R_T,Js_per_m6,1000000000.0,calc_from_user_assumptions
C_T_leg_R_T,m6_per_J,4.00E-10,to_be_identified
I_T_leg_R_T,Js2_per_m6,1.00E-06,defined_by_user
u_ext_leg_R_T,J_per_m3,0,user_defined
R_venous_lb,Js_per_m6,1.00E-07,small_chosen
C_venous_lb,m6_per_J,2e-6,to_be_identified
u_ext_venous_lb,J_per_m3,0,user_defined
I_venous_lb,Js2_per_m6,1.00E-07,small_chosen
q_C_init_venous_lb,m3,1e-4,user_defined
q_us_0_venous_lb,m3,9.00E-04,user_defined_TO_BE_FOUND
R_venous_ub,Js_per_m6,1.00E-07,small_chosen
C_venous_ub,m6_per_J,2e-6,to_be_identified
u_ext_venous_ub,J_per_m3,0,user_defined
I_venous_ub,Js2_per_m6,1.00E-07,small_chosen
q_C_init_venous_ub,m3,1e-4,user_defined
q_us_0_venous_ub,m3,9.00E-04,user_defined_TO_BE_FOUND
R_venous_ivc,Js_per_m6,1.00E-07,small_chosen
C_venous_ivc,m6_per_J,2e-6,to_be_identified
u_ext_venous_ivc,J_per_m3,0,user_defined
I_venous_ivc,Js2_per_m6,1.00E-07,small_chosen
q_C_init_venous_ivc,m3,1e-4,user_defined
q_us_0_venous_ivc,m3,3.50E-04,user_defined_TO_BE_FOUND
R_venous_svc,Js_per_m6,1.00E-07,small_chosen
C_venous_svc,m6_per_J,2e-6,to_be_identified
u_ext_venous_svc,J_per_m3,0,user_defined
I_venous_svc,Js2_per_m6,1.00E-07,small_chosen
q_C_init_venous_svc,m3,1e-4,user_defined
q_us_0_venous_svc,m3,3.50E-04,user_defined_TO_BE_FOUND
q_0_middle_cerebral_L_GE,m3,1.64E-04,Ursino2001AnIntegratedModel_divided_into_brain_compartments
M_CO2_middle_cerebral_L_GE,m3_per_s,1.4400000000000002e-07,calc_from_user_assumptions
M_O2_middle_cerebral_L_GE,m3_per_s,-1.8e-07,calc_from_user_assumptions
q_0_middle_cerebral_R_GE,m3,1.64E-04,Ursino2001AnIntegratedModel_divided_into_brain_compartments
M_CO2_middle_cerebral_R_GE,m3_per_s,1.4400000000000002e-07,calc_from_user_assumptions
M_O2_middle_cerebral_R_GE,m3_per_s,-1.8e-07,calc_from_user_assumptions
q_0_anterior_cerebral_L_GE,m3,1.64E-04,Magosso2001_divided_into_brain_compartment
M_CO2_anterior_cerebral_L_GE,m3_per_s,9.600000000000001e-08,calc_from_user_assumptions
M_O2_anterior_cerebral_L_GE,m3_per_s,-1.2000000000000002e-07,calc_from_user_assumptions
q_0_anterior_cerebral_R_GE,m3,1.64E-04,Magosso2001_divided_into_brain_compartments
M_CO2_anterior_cerebral_R_GE,m3_per_s,9.600000000000001e-08,calc_from_user_assumptions
M_O2_anterior_cerebral_R_GE,m3_per_s,-1.2000000000000002e-07,calc_from_user_assumptions
q_0_posterior_cerebral_L_GE,m3,1.64E-04,Magosso2001_divided_into_brain_compartments
M_CO2_posterior_cerebral_L_GE,m3_per_s,4.8000000000000006e-08,calc_from_user_assumptions
M_O2_posterior_cerebral_L_GE,m3_per_s,-6.000000000000001e-08,calc_from_user_assumptions
q_0_posterior_cerebral_R_GE,m3,1.64E-04,Magosso2001_divided_into_brain_compartments
M_CO2_posterior_cerebral_R_GE,m3_per_s,4.8000000000000006e-08,calc_from_user_assumptions
M_O2_posterior_cerebral_R_GE,m3_per_s,-6.000000000000001e-08,calc_from_user_assumptions
q_0_external_carotid_L_GE,m3,1.64E-04,Magosso2001_divided_into_brain_compartments
M_CO2_external_carotid_L_GE,m3_per_s,1.4400000000000002e-07,calc_from_user_assumptions
M_O2_external_carotid_L_GE,m3_per_s,-1.8e-07,calc_from_user_assumptions
q_0_external_carotid_R_GE,m3,1.64E-04,Magosso2001_divided_into_brain_compartments
M_CO2_external_carotid_R_GE,m3_per_s,1.4400000000000002e-07,calc_from_user_assumptions
M_O2_external_carotid_R_GE,m3_per_s,-1.8e-07,calc_from_user_assumptions
q_0_arm_L_GE,m3,5.60E-03,Magosso2001_divided_into_muscle_compartments
M_CO2_arm_L_GE,m3_per_s,2.1600000000000005e-07,calc_from_user_assumptions
M_O2_arm_L_GE,m3_per_s,-2.7000000000000006e-07,calc_from_user_assumptions
q_0_arm_R_GE,m3,5.60E-03,Magosso2001_divided_into_muscle_compartments
M_CO2_arm_R_GE,m3_per_s,2.1600000000000005e-07,calc_from_user_assumptions
M_O2_arm_R_GE,m3_per_s,-2.7000000000000006e-07,calc_from_user_assumptions
q_0_leg_L_GE,m3,1.00E-02,Magosso2001_divided_into_muscle_compartments
M_CO2_leg_L_GE,m3_per_s,4.320000000000001e-07,calc_from_user_assumptions
M_O2_leg_L_GE,m3_per_s,-5.400000000000001e-07,calc_from_user_assumptions
q_0_leg_R_GE,m3,1.00E-02,Magosso2001_divided_into_muscle_compartments
M_CO2_leg_R_GE,m3_per_s,4.320000000000001e-07,calc_from_user_assumptions
M_O2_leg_R_GE,m3_per_s,-5.400000000000001e-07,calc_from_user_assumptions
q_0_trunk_C_GE,m3,2.67E-03,Magosso2001_splanchnic
M_CO2_trunk_C_GE,m3_per_s,1.6560000000000007e-06,calc_from_user_assumptions
M_O2_trunk_C_GE,m3_per_s,-2.070000000000001e-06,calc_from_user_assumptions
q_0_arterial_gas_transport,m3,3.00E-04,user_defined
C_CO2_p_init_middle_cerebral_L_GE,dimensionless,0.52,user_defined
C_O2_p_init_middle_cerebral_L_GE,dimensionless,0.15,user_defined
C_CO2_p_init_middle_cerebral_R_GE,dimensionless,0.52,user_defined
C_O2_p_init_middle_cerebral_R_GE,dimensionless,0.15,user_defined
C_CO2_p_init_anterior_cerebral_L_GE,dimensionless,0.52,user_defined
C_O2_p_init_anterior_cerebral_L_GE,dimensionless,0.15,user_defined
C_CO2_p_init_anterior_cerebral_R_GE,dimensionless,0.52,user_defined
C_O2_p_init_anterior_cerebral_R_GE,dimensionless,0.15,user_defined
C_CO2_p_init_posterior_cerebral_L_GE,dimensionless,0.52,user_defined
C_O2_p_init_posterior_cerebral_L_GE,dimensionless,0.15,user_defined
C_CO2_p_init_posterior_cerebral_R_GE,dimensionless,0.52,user_defined
C_O2_p_init_posterior_cerebral_R_GE,dimensionless,0.15,user_defined
C_CO2_p_init_external_carotid_L_GE,dimensionless,0.52,user_defined
C_O2_p_init_external_carotid_L_GE,dimensionless,0.15,user_defined
C_CO2_p_init_external_carotid_R_GE,dimensionless,0.52,user_defined
C_O2_p_init_external_carotid_R_GE,dimensionless,0.15,user_defined
C_CO2_p_init_arm_L_GE,dimensionless,0.52,user_defined
C_O2_p_init_arm_L_GE,dimensionless,0.15,user_defined
C_CO2_p_init_arm_R_GE,dimensionless,0.52,user_defined
C_O2_p_init_arm_R_GE,dimensionless,0.15,user_defined
C_CO2_p_init_leg_L_GE,dimensionless,0.52,user_defined
C_O2_p_init_leg_L_GE,dimensionless,0.15,user_defined
C_CO2_p_init_leg_R_GE,dimensionless,0.52,user_defined
C_O2_p_init_leg_R_GE,dimensionless,0.15,user_defined
C_CO2_p_init_trunk_C_GE,dimensionless,0.52,user_defined
C_O2_p_init_trunk_C_GE,dimensionless,0.15,user_defined
C_O2_out_init_arterial_gas_transport,dimensionless,0.20,user_defined
C_CO2_out_init_arterial_gas_transport,dimensionless,0.48,user_defined
C_O2_out_init_venous_gas_transport,dimensionless,0.15,user_defined
C_CO2_out_init_venous_gas_transport,dimensionless,0.52,user_defined
q_0_venous_gas_transport,m3,3.00E-04,user_defined
P_baro_init_common_carotid_L_baro,J_per_m3,12399,Magosso2001AndUrsino2000
P_nom_common_carotid_L_baro,J_per_m3,1.2E+04,Magosso2001AndUrsino2000_modified_from_1.25e4
tau_zb_common_carotid_L_baro,second,6.37,Magosso2001AndUrsino2000
tau_pb_common_carotid_L_baro,second,2.076,Magosso2001AndUrsino2000
f_ab_min_common_carotid_L_baro,per_s,2.52,Magosso2001AndUrsino2000
f_ab_max_common_carotid_L_baro,per_s,47.78,Magosso2001AndUrsino2000
k_ab_common_carotid_L_baro,J_per_m3,1.61E+03,Magosso2001AndUrsino2000
AA_arterial_chemoreceptor,dimensionless,600,Magosso2001AndUrsino2000
BB_arterial_chemoreceptor,dimensionless,10.18,Magosso2001AndUrsino2000
C_CO2_a_nom_arterial_chemoreceptor,dimensionless,0.36,changed_from_0.36_from_Magosso2001AndUrsino2000
K_O2_arterial_chemoreceptor,dimensionless,200,Magosso2001AndUrsino2000
K_CO2_arterial_chemoreceptor,per_s,1,Magosso2001AndUrsino2000
K_stat_arterial_chemoreceptor,per_s,20,Magosso2001AndUrsino2000
K_dyn_arterial_chemoreceptor,per_s,45,Magosso2001AndUrsino2000
tau_cap_arterial_chemoreceptor,second,3.5,Magosso2001AndUrsino2000
tau_CO2_cc_dyn_arterial_chemoreceptor,dimensionless,600,Magosso2001AndUrsino2000
alpha_O2_arterial_chemoreceptor,m3_per_J,2.33e-07,Magosso2001AndUrsino2000_converted_from_0.003_per_100ml_per_mmHg
Hgb,kg_per_m3,1.50E+02,West2008
f_apc_nom_central_chemo_resp_integration,per_s,3.7,Magosso2001_changed_from_3.7
K_c_resp_central_chemo_resp_integration,m3_per_Js,1.0,to_be_identified
K_p_resp_central_chemo_resp_integration,dimensionless,1.0,to_be_identified
P_CO2_a_nom,J_per_m3,5332.8,Magosso2001AndUrsino2000
G_pA_resp_effector,Js_per_m3,-120.0,Bizotto2022_converted_from_dyne_per_cm2
G_pf_resp_effector,dimensionless,0.014855,0.014855_user_defined
tau_pA_min_resp_effector,second,10,Bizzotto2022_converted
tau_pA_max_resp_effector,second,83,Bizzotto2022_converted
tau_pf_min_resp_effector,second,17.526,Bizzotto2022_converted
tau_pf_max_resp_effector,second,174.78,Bizzotto2022_converted
G_cA_max_resp_effector,Js_per_m3,-85.0,Bizotto2022_converted_from_dyne_per_cm2
G_cf_max_resp_effector,dimensionless,1.12e-4,1.12e-4_Bizzotto2022_converted
tau_cA_min_resp_effector,second,30,Bizzotto2022_converted
tau_cA_max_resp_effector,second,105,Bizzotto2022_converted
tau_cf_min_resp_effector,second,35,Bizzotto2022_converted
tau_cf_max_resp_effector,second,400,Bizzotto2022_converted
P_CO2_c_thresh_resp_effector,J_per_m3,665,Bizzotto2022
tau_lung_lung_stretch,second,2,Gee2023
G_al_lung_stretch,per_ml_s,23.291,Gee2023
tau_cp_cardiopulm_receptor,second,2,Gee2023
P_l_init_cardiopulm_receptor,J_per_m3,0,Gee2023
f_maxl_cardiopulm_receptor,Hz,20,Gee2023
P_tn_cardiopulm_receptor,J_per_m3,1440,Gee2023
k_l_cardiopulm_receptor,J_per_m3,190.47809,Gee2023
f_min_br_NTS,Hz,0.304,Gee2023
f_max_br_NTS,Hz,21.499,Gee2023
f_mid_br_NTS,Hz,44.125,Gee2023
f_min_ls_NTS,Hz,2.75,Gee2023
f_max_ls_NTS,Hz,31.569,Gee2023
f_mid_ls_NTS,Hz,0.13,changed_from_11.126_from_Gee2023
f_min_cp_NTS,Hz,0.451,Gee2023
f_max_cp_NTS,Hz,28.327,Gee2023
f_mid_cp_NTS,Hz,20.2,Gee2023
f_min_ch_NTS,Hz,2.2343941,identified-11-6-24
f_max_ch_NTS,Hz,25,Hand tuned
f_mid_ch_NTS,Hz,0.05,Hand tuned
k_NTS_br_NTS,dimensionless,21,Gee2023
k_NTS_ls_NTS,dimensionless,2,Gee2023
k_NTS_cp_NTS,dimensionless,7,Gee2023
k_NTS_ch_NTS,dimensionless,1,Hand tuned
f_min_DMV_DMV,Hz,2.59,Gee2023
f_max_DMV_DMV,Hz,6.66,Gee2023
f_mid_DMV_DMV,Hz,42.91,Gee2023
k_DMV_DMV,dimensionless,33.5,Gee2023
f_min_NA_NA,Hz,4.88,Gee2023
f_max_NA_NA,Hz,15.78,Gee2023
f_mid_NA_NA,Hz,30,Gee2023_original59.83
k_RSA_NA,dimensionless,0.5,Gee2023
k_NA_NA,dimensionless,23,Gee2023
s_NA,dimensionless,0.2,TEMP_BC
f_min_NActr_NActr,Hz,0.61,Gee2023
f_max_NActr_NActr,Hz,11,Gee2023
f_mid_NActr_NActr,Hz,12.81,Gee2023
k_NActr_NActr,dimensionless,23,Gee2023
f_min_LCN_LCN,Hz,1.25E+00,identified-11-6-24
f_max_LCN_LCN,Hz,3.05E+01,identified-11-6-24
f_mid_LCN_LCN,Hz,7.37E+02,identified-11-6-24
k_evEmax_gainLCN_LCN,dimensionless,4.47E+00,identified-11-6-24
k_br_gainLCN_LCN,dimensionless,2.49E+00,identified-11-6-24
k_esh_gainLCN_LCN,dimensionless,5.94E-02,identified-11-6-24
k_cp_gainLCN_LCN,dimensionless,6.95E+00,identified-11-6-24
k_LCN_LCN,dimensionless,4.32E+00,identified-11-6-24
f_min_PNNA_PNNA,Hz,6.39E-01,identified-11-6-24
f_max_PNNA_PNNA,Hz,1.79E+01,identified-11-6-24
f_mid_PNNA_PNNA,Hz,1.05E+01,identified-11-6-24
k_PNNA_PNNA,dimensionless,1.98E+00,identified-11-6-24
f_min_PNDMV_PNDMV,Hz,4.35E+00,identified-11-6-24
f_max_PNDMV_PNDMV,Hz,2.82E+01,identified-11-6-24
f_mid_PNDMV_PNDMV,Hz,2.84E+01,identified-11-6-24
k_PNDMV_PNDMV,dimensionless,2.38E+01,identified-11-6-24
tau_PNDMV_PNDMV,second,2.53E+00,identified-11-6-24
W_bs_sympathetic_efferent,dimensionless,-1.14,Magosso2001AndUrsino2000
W_cs_sympathetic_efferent,dimensionless,12,Magosso2001AndUrsino2000
f_es_0,per_s,16.11,Magosso2001AndUrsino2000
f_es_inf,per_s,2.1,Magosso2001AndUrsino2000
f_es_max,per_s,60,Magosso2001AndUrsino2000
k_es,per_s,0.0675,Magosso2001AndUrsino2000
G_theta_trunk_resistance_effector,Js_per_m6,1.0,assumed_that_R_can_double_to_be_improved
tau_theta_trunk_resistance_effector,second,6,Magosso2001AndUrsino2000
f_es_min,per_s,2.66,Magosso2001AndUrsino2000
f_es_mid,per_s,10.0,to_be_calibrated
G_theta_arm_leg_resistance_effector,Js_per_m6,1.0,assumed_that_R_can_double_to_be_improved
tau_theta_arm_leg_resistance_effector,second,6,Magosso2001AndUrsino2000
G_Es_lv_elastance_effector,J_per_m6,1.0e7,user_defined_was_1.29e9_Gee2023_inv
tau_Es_lv_elastance_effector,second,2,Gee2023
G_Ev_lv_elastance_effector,Js_per_m6,-0.5e7,user_defined_was_6.5e8_Gee2023_inv
tau_Ev_lv_elastance_effector,second,0.2,Gee2023
scale_lv_elastance_effector,dimensionless,1,Keep_as_1
G_Es_rv_elastance_effector,J_per_m6,0.5e7,user_defined
tau_Es_rv_elastance_effector,second,2,Gee2023
G_Ev_rv_elastance_effector,Js_per_m6,-0.25e7,user_defined
tau_Ev_rv_elastance_effector,second,0.2,Gee2023
scale_rv_elastance_effector,dimensionless,0.5903,Gee2023
G_Ts_heart_period_effector,second,-0.1,user_defined
G_Tv_heart_period_effector,second,0.05,user_defined
tau_Ts_heart_period_effector,second,2,Gee2023
tau_Tv_heart_period_effector,second,1.5,Gee2023
G_theta_us_venous_constriction_effector,dimensionless,0.3,assumed_to_be_improved
G_theta_compliance_venous_constriction_effector,dimensionless,0.3,assumed_to_be_improved
tau_theta_us_venous_constriction_effector,second,20,Magosso2001AndUrsino2000
tau_theta_compliance_venous_constriction_effector,second,20,Magosso2001AndUrsino2000_AssumedFrom_tau_theta_us
k_CO2_m,J_per_m3,19038,Magosso2001AndUrsino2000
C_O2_vm_nom,dimensionless,0.155,Magosso2001AndUrsino2000
tau_O2,second,10,Magosso2001AndUrsino2000
tau_CO2,second,20,Magosso2001AndUrsino2000
g_O2_m,dimensionless,30,Magosso2001AndUrsino2000
C_O2_vb_nom,dimensionless,0.14,Magosso2001AndUrsino2000
g_O2_b,dimensionless,10,Magosso2001AndUrsino2000
A_b_lc,dimensionless,20.9,Magosso2001AndUrsino2000
B_b_lc,dimensionless,92.8,Magosso2001AndUrsino2000
C_b_lc,dimensionless,1.53E+15,Magosso2001AndUrsino2000
D_b_lc,dimensionless,-5.2551,Magosso2001AndUrsino2000
