variable_name,units,value,data_reference
q_us_0_venous_trunk_C_T,m3,0.0008904,calculated_from_assumptions
Delta_q_us_venous_trunk_C_T,dimensionless,0.0,user_defined
Delta_C_venous_trunk_C_T,dimensionless,0.0,user_defined
R_venous_leg_L_T,Js_per_m6,9893734.27227449,calculated_from_assumptions
C_venous_leg_L_T,m6_per_J,1.216766624044832e-07,calculated_from_assumptions
u_ext_venous_leg_L_T,J_per_m3,0.0,user_defined
I_venous_leg_L_T,Js2_per_m6,1e-07,small_chosen
q_C_init_venous_leg_L_T,m3,0.0,user_defined_TO_DO
q_us_0_venous_leg_L_T,m3,0.0002968,calculated_from_assumptions
Delta_q_us_venous_leg_L_T,dimensionless,0.0,user_defined
Delta_C_venous_leg_L_T,dimensionless,0.0,user_defined
R_venous_leg_R_T,Js_per_m6,9893734.27227449,calculated_from_assumptions
C_venous_leg_R_T,m6_per_J,1.216766624044832e-07,calculated_from_assumptions
u_ext_venous_leg_R_T,J_per_m3,0.0,user_defined
I_venous_leg_R_T,Js2_per_m6,1e-07,small_chosen
q_C_init_venous_leg_R_T,m3,0.0,user_defined_TO_DO
q_us_0_venous_leg_R_T,m3,0.0002968,calculated_from_assumptions
Delta_q_us_venous_leg_R_T,dimensionless,0.0,user_defined
Delta_C_venous_leg_R_T,dimensionless,0.0,user_defined
u_ext_venous_ivc,J_per_m3,0.0,user_defined
u_0_venous_ivc,J_per_m3,0.0,user_defined
q_0_venous_ivc,m3,0.0001484,calculated_from_assumptions
q_C_init_venous_ivc,m3,0.0003,user_defined_NOT_USED
q_us_0_venous_ivc,m3,0.0,user_defined_NOT_USED
Delta_q_us_venous_ivc,dimensionless,0.0,user_defined_NOT_USED
Delta_C_venous_ivc,dimensionless,0.0,user_defined_NOT_USED
R_venous_ivc,Js_per_m6,184974.3910930752,calculated_from_assumptions
C_venous_ivc,m6_per_J,1.216766624044832e-07,calculated_from_assumptions
I_venous_ivc,Js2_per_m6,1e-07,small_chosen
u_ext_venous_svc,J_per_m3,0.0,user_defined
u_0_venous_svc,J_per_m3,0.0,user_defined
q_0_venous_svc,m3,0.0001484,calculated_from_assumptions
q_C_init_venous_svc,m3,0.0003,user_defined_NOT_USED
q_us_0_venous_svc,m3,0.0,user_defined_NOT_USED
Delta_q_us_venous_svc,dimensionless,0.0,user_defined_NOT_USED
Delta_C_venous_svc,dimensionless,0.0,user_defined_NOT_USED
R_venous_svc,Js_per_m6,680544.758604778,calculated_from_assumptions
C_venous_svc,m6_per_J,1.216766624044832e-07,calculated_from_assumptions
I_venous_svc,Js2_per_m6,1e-07,small_chosen
R_par,Js_per_m6,10664000.0,Blanco_2013_Table_8
C_par,m6_per_J,3.09077e-10,to_be_identified
u_ext_par,J_per_m3,0.0,user_defined
I_par,Js2_per_m6,1e-06,Blanco_2013_Table_8
u_0_par,J_per_m3,1463.0,Mynard&Smolich_2015_assumedRefOf11mmHg
q_0_par,m3,0.0,user_defined_TO_DO
r_0_par,metre,0.0135,Mynard&Smolich_2015_mainPA_NOT_USED
l_par,metre,0.043,Mynard&Smolich_2015_mainPA_NOT_USED
R_pvn,Js_per_m6,1333000.0,Blanco_2013_Table_8
C_pvn,m6_per_J,6.0015e-09,to_be_identified
u_ext_pvn,J_per_m3,0.0,user_defined
I_pvn,Js2_per_m6,1e-06,Blanco_2013_Table_8
u_0_pvn,J_per_m3,1330.0,Mynard&Smolich_2015_assumedRefOf10mmHg
q_0_pvn,m3,0.0,user_defined_TO_DO
r_0_pvn,metre,0.00864,Mynard&Smolich_2015_rightInfPV_NOT_USED
l_pvn,metre,0.0235237,Mynard&Smolich_2015_rightInfPV_NOT_USED
u_ext_A_axillary_L,J_per_m3,0.0,user_defined
theta_A_axillary_L,dimensionless,0.0,user_defined
l_A_axillary_L,metre,0.1200211,ADAN
r_0_A_axillary_L,metre,0.002189,ADAN
u_0_A_axillary_L,J_per_m3,10600.0,assumedRefOf80mmHg
m_tube_A_axillary_L,dimensionless,0.5,known
n_tube_A_axillary_L,dimensionless,0.0,known
I_scale_A_axillary_L,dimensionless,1.0,defined_by_user
u_ext_A_brachial_L,J_per_m3,0.0,user_defined
theta_A_brachial_L,dimensionless,0.0,user_defined
l_A_brachial_L,metre,0.2231191,ADAN
r_0_A_brachial_L,metre,0.001952635,ADAN
u_0_A_brachial_L,J_per_m3,10600.0,assumedRefOf80mmHg
m_tube_A_brachial_L,dimensionless,0.5,known
n_tube_A_brachial_L,dimensionless,0.0,known
I_scale_A_brachial_L,dimensionless,1.0,defined_by_user
u_ext_A_radial_L,J_per_m3,0.0,user_defined
theta_A_radial_L,dimensionless,0.0,user_defined
l_A_radial_L,metre,0.3175199,ADAN
r_0_A_radial_L,metre,0.0011866142,ADAN
u_0_A_radial_L,J_per_m3,10600.0,assumedRefOf80mmHg
m_tube_A_radial_L,dimensionless,0.5,known
n_tube_A_radial_L,dimensionless,0.0,known
I_scale_A_radial_L,dimensionless,1.0,defined_by_user
u_ext_A_ulnar_L,J_per_m3,0.0,user_defined
theta_A_ulnar_L,dimensionless,0.0,user_defined
l_A_ulnar_L,metre,0.26903645,ADAN
r_0_A_ulnar_L,metre,0.0012455,ADAN
u_0_A_ulnar_L,J_per_m3,10600.0,assumedRefOf80mmHg
m_tube_A_ulnar_L,dimensionless,0.5,known
n_tube_A_ulnar_L,dimensionless,0.0,known
I_scale_A_ulnar_L,dimensionless,1.0,defined_by_user
u_ext_A_superficial_palmar_arch_L_1,J_per_m3,0.0,user_defined
theta_A_superficial_palmar_arch_L_1,dimensionless,0.0,user_defined
l_A_superficial_palmar_arch_L_1,metre,0.02892636,ADAN
r_0_A_superficial_palmar_arch_L_1,metre,0.00095835,ADAN
u_0_A_superficial_palmar_arch_L_1,J_per_m3,10600.0,assumedRefOf80mmHg
m_tube_A_superficial_palmar_arch_L_1,dimensionless,0.5,known
n_tube_A_superficial_palmar_arch_L_1,dimensionless,0.0,known
I_scale_A_superficial_palmar_arch_L_1,dimensionless,1.0,defined_by_user
u_ext_A_superficial_palmar_arch_L_2,J_per_m3,0.0,user_defined
theta_A_superficial_palmar_arch_L_2,dimensionless,0.0,user_defined
l_A_superficial_palmar_arch_L_2,metre,0.02282126,ADAN
r_0_A_superficial_palmar_arch_L_2,metre,0.00073535,ADAN
u_0_A_superficial_palmar_arch_L_2,J_per_m3,10600.0,assumedRefOf80mmHg
m_tube_A_superficial_palmar_arch_L_2,dimensionless,0.5,known
n_tube_A_superficial_palmar_arch_L_2,dimensionless,0.0,known
I_scale_A_superficial_palmar_arch_L_2,dimensionless,1.0,defined_by_user
u_ext_A_comm_palmar_digital_L_1,J_per_m3,0.0,user_defined
theta_A_comm_palmar_digital_L_1,dimensionless,0.0,user_defined
l_A_comm_palmar_digital_L_1,metre,0.03757938,ADAN
r_0_A_comm_palmar_digital_L_1,metre,0.000657,ADAN
u_0_A_comm_palmar_digital_L_1,J_per_m3,10600.0,assumedRefOf80mmHg
m_tube_A_comm_palmar_digital_L_1,dimensionless,0.5,known
n_tube_A_comm_palmar_digital_L_1,dimensionless,0.0,known
I_scale_A_comm_palmar_digital_L_1,dimensionless,1.0,defined_by_user
u_ext_A_comm_palmar_digital_L_2,J_per_m3,0.0,user_defined
u_0_A_comm_palmar_digital_L_2,J_per_m3,10600.0,assumedRefOf80mmHg
theta_A_comm_palmar_digital_L_2,dimensionless,0.0,user_defined
l_A_comm_palmar_digital_L_2,metre,0.03726425,ADAN
r_0_A_comm_palmar_digital_L_2,metre,0.000657,ADAN
m_tube_A_comm_palmar_digital_L_2,dimensionless,0.5,known
n_tube_A_comm_palmar_digital_L_2,dimensionless,0.0,known
I_scale_A_comm_palmar_digital_L_2,dimensionless,1.0,defined_by_user
u_ext_A_comm_palmar_digital_L_3,J_per_m3,0.0,user_defined
theta_A_comm_palmar_digital_L_3,dimensionless,0.0,user_defined
l_A_comm_palmar_digital_L_3,metre,0.03295301,ADAN
r_0_A_comm_palmar_digital_L_3,metre,0.000657,ADAN
u_0_A_comm_palmar_digital_L_3,J_per_m3,10600.0,assumedRefOf80mmHg
m_tube_A_comm_palmar_digital_L_3,dimensionless,0.5,known
n_tube_A_comm_palmar_digital_L_3,dimensionless,0.0,known
I_scale_A_comm_palmar_digital_L_3,dimensionless,1.0,defined_by_user
q_0_hand_L_1_T,m3,0.0,user_defined_TO_DO
R_hand_L_1_T,Js_per_m6,32543854714.30008,calculated_from_assumptions
Rp_hand_L_1_T,Js_per_m6,-1.0,user_defined
fracR_hand_L_1_T,dimensionless,0.15,user_defined
C_hand_L_1_T,m6_per_J,1.2109533813698529e-11,calculated_from_assumptions
I_hand_L_1_T,Js2_per_m6,1e-06,small_chosen
u_ext_hand_L_1_T,J_per_m3,0.0,user_defined
u_0_hand_L_1_T,J_per_m3,0.0,user_defined
q_0_hand_L_2_T,m3,0.0,user_defined_TO_DO
R_hand_L_2_T,Js_per_m6,33530032129.88493,calculated_from_assumptions
Rp_hand_L_2_T,Js_per_m6,-1.0,user_defined
fracR_hand_L_2_T,dimensionless,0.15,user_defined
C_hand_L_2_T,m6_per_J,1.1753371054472101e-11,calculated_from_assumptions
I_hand_L_2_T,Js2_per_m6,1e-06,small_chosen
u_ext_hand_L_2_T,J_per_m3,0.0,user_defined
u_0_hand_L_2_T,J_per_m3,0.0,user_defined
q_0_hand_L_3_T,m3,0.0,user_defined_TO_DO
R_hand_L_3_T,Js_per_m6,33530032129.88493,calculated_from_assumptions
Rp_hand_L_3_T,Js_per_m6,-1.0,user_defined
fracR_hand_L_3_T,dimensionless,0.15,user_defined
C_hand_L_3_T,m6_per_J,1.1753371054472101e-11,calculated_from_assumptions
I_hand_L_3_T,Js2_per_m6,1e-06,small_chosen
u_ext_hand_L_3_T,J_per_m3,0.0,user_defined
u_0_hand_L_3_T,J_per_m3,0.0,user_defined
E_K_tube_A_axillary_L,J_per_m3,400000.0,ADAN_86
K_m_K_tube_A_axillary_L,Js_per_m3,30000.0,Toro_2021
E_K_tube_A_brachial_L,J_per_m3,400000.0,ADAN_86
K_m_K_tube_A_brachial_L,Js_per_m3,30000.0,Toro_2021
E_K_tube_A_radial_L,J_per_m3,400000.0,ADAN_86
K_m_K_tube_A_radial_L,Js_per_m3,30000.0,Toro_2021
E_K_tube_A_ulnar_L,J_per_m3,400000.0,ADAN_86
K_m_K_tube_A_ulnar_L,Js_per_m3,30000.0,Toro_2021
E_K_tube_A_superficial_palmar_arch_L_1,J_per_m3,400000.0,ADAN_86
K_m_K_tube_A_superficial_palmar_arch_L_1,Js_per_m3,30000.0,Toro_2021
E_K_tube_A_superficial_palmar_arch_L_2,J_per_m3,400000.0,ADAN_86
K_m_K_tube_A_superficial_palmar_arch_L_2,Js_per_m3,30000.0,Toro_2021
E_K_tube_A_comm_palmar_digital_L_1,J_per_m3,400000.0,ADAN_86
K_m_K_tube_A_comm_palmar_digital_L_1,Js_per_m3,30000.0,Toro_2021
E_K_tube_A_comm_palmar_digital_L_2,J_per_m3,400000.0,ADAN_86
K_m_K_tube_A_comm_palmar_digital_L_2,Js_per_m3,30000.0,Toro_2021
E_K_tube_A_comm_palmar_digital_L_3,J_per_m3,400000.0,ADAN_86
K_m_K_tube_A_comm_palmar_digital_L_3,Js_per_m3,30000.0,Toro_2021
