variable_name,units,value,data_reference
E_abdominal_aorta_C192,J_per_m3,0.4e+6,ADAN_86
l_abdominal_aorta_C192,metre,42.231e-03,ADAN_86
r_abdominal_aorta_C192,metre,6.12422e-03,ADAN_86
theta_abdominal_aorta_C192,dimensionless,180,defined_by_user
u_ext_abdominal_aorta_C192,J_per_m3,0.0,user_defined
E_common_iliac_L194,J_per_m3,0.4e+6,ADAN_86
l_common_iliac_L194,metre,74.0524e-03,ADAN_86
r_common_iliac_L194,metre,4.28142e-03,ADAN_86
u_ext_common_iliac_L194,J_per_m3,0.0,user_defined
theta_common_iliac_L194,dimensionless,180,defined_by_user
E_external_iliac_L198,J_per_m3,0.8e+6,ADAN_86
l_external_iliac_L198,metre,102.358e-03,ADAN_86
r_external_iliac_L198,metre,3.28821e-03,ADAN_86
u_ext_external_iliac_L198,J_per_m3,0.0,user_defined
theta_external_iliac_L198,dimensionless,180,defined_by_user
E_common_iliac_R216,J_per_m3,0.4e+6,ADAN_86
l_common_iliac_R216,metre,76.4393e-03,ADAN_86
r_common_iliac_R216,metre,4.30633e-03,ADAN_86
u_ext_common_iliac_R216,J_per_m3,0.0,user_defined
theta_common_iliac_R216,dimensionless,180,defined_by_user
E_external_iliac_R220,J_per_m3,0.8e+6,ADAN_86
l_external_iliac_R220,metre,102.358e-03,ADAN_86
r_external_iliac_R220,metre,3.28821e-03,ADAN_86
u_ext_external_iliac_R220,J_per_m3,0.0,user_defined
theta_external_iliac_R220,dimensionless,180,defined_by_user
E_femoral_L200,J_per_m3,0.8e+6,ADAN_86
l_femoral_L200,metre,31.5982e-03,ADAN_86
r_femoral_L200,metre,3.17347e-03,ADAN_86
u_ext_femoral_L200,J_per_m3,0.0,user_defined
theta_femoral_L200,dimensionless,180,defined_by_user
E_femoral_R222,J_per_m3,0.8e+6,ADAN_86
l_femoral_R222,metre,31.5982e-03,ADAN_86
r_femoral_R222,metre,3.17347e-03,ADAN_86
u_ext_femoral_R222,J_per_m3,0.0,user_defined
theta_femoral_R222,dimensionless,180,defined_by_user
R_T_leg_L_T,Js_per_m6,1.9e+9,to_be_identified
C_T_leg_L_T,m6_per_J,400e-12,to_be_identified
I_T_leg_L_T,Js2_per_m6,1e-6,defined_by_user
u_ext_leg_L_T,J_per_m3,0.0,user_defined
Delta_R_leg_L_T,Js_per_m6,0.0,user_defined
R_local_multiplier_leg_L_T,dimensionless,1.0,user_defined
R_T_leg_R_T,Js_per_m6,1.9e+9,to_be_identified
C_T_leg_R_T,m6_per_J,400e-12,to_be_identified
I_T_leg_R_T,Js2_per_m6,1e-6,defined_by_user
u_ext_leg_R_T,J_per_m3,0.0,user_defined
Delta_R_leg_R_T,Js_per_m6,0.0,user_defined
R_local_multiplier_leg_R_T,dimensionless,1.0,user_defined
R_venous_lb,Js_per_m6,0.1e-6,small_chosen
C_venous_lb,m6_per_J,5.0e-7,to_be_identified
u_ext_venous_lb,J_per_m3,0.0,user_defined
I_venous_lb,Js2_per_m6,0.1e-6,small_chosen
q_us_0_venous_lb,m3,900e-6,user_defined_TO_BE_FOUND
Delta_C_venous_lb,m6_per_J,0.0,user_defined
R_venous_ub,Js_per_m6,0.1e-6,small_chosen
C_venous_ub,m6_per_J,5.0e-7,to_be_identified
u_ext_venous_ub,J_per_m3,0.0,user_defined
I_venous_ub,Js2_per_m6,0.1e-6,small_chosen
q_us_0_venous_ub,m3,900e-6,user_defined_TO_BE_FOUND
Delta_C_venous_ub,m6_per_J,0.0,user_defined
R_venous_ivc,Js_per_m6,0.1e-6,small_chosen
C_venous_ivc,m6_per_J,5.0e-7,to_be_identified
u_ext_venous_ivc,J_per_m3,0.0,user_defined
I_venous_ivc,Js2_per_m6,0.1e-6,small_chosen
q_us_0_venous_ivc,m3,350e-6,user_defined_TO_BE_FOUND
Delta_C_venous_ivc,m6_per_J,0.0,user_defined
R_venous_svc,Js_per_m6,0.1e-6,small_chosen
C_venous_svc,m6_per_J,5.0e-7,to_be_identified
u_ext_venous_svc,J_per_m3,0.0,user_defined
I_venous_svc,Js2_per_m6,0.1e-6,small_chosen
Delta_C_venous_svc,m6_per_J,0.0,user_defined
q_us_0_venous_svc,m3,350e-6,user_defined_TO_BE_FOUND
q_0_middle_cerebral_L_GE,m3,163.5e-6,Ursino2001AnIntegratedModel_divided_into_brain_compartments
M_CO2_middle_cerebral_L_GE,m3_per_s,8.3e-8,Magosso2001_divided_into_brain_compartments
M_O2_middle_cerebral_L_GE,m3_per_s,-9.9e-8,Magosso2001_divided_into_brain_compartments
q_0_middle_cerebral_R_GE,m3,163.5e-6,Ursino2001AnIntegratedModel_divided_into_brain_compartments
M_CO2_middle_cerebral_R_GE,m3_per_s,8.3e-8,Magosso2001_divided_into_brain_compartments
M_O2_middle_cerebral_R_GE,m3_per_s,-9.9e-8,Magosso2001_divided_into_brain_compartments
q_0_anterior_cerebral_L_GE,m3,163.5e-6,Magosso2001_divided_into_brain_compartment
M_CO2_anterior_cerebral_L_GE,m3_per_s,8.3e-8,Magosso2001_divided_into_brain_compartments
M_O2_anterior_cerebral_L_GE,m3_per_s,-9.9e-8,Magosso2001_divided_into_brain_compartments
q_0_anterior_cerebral_R_GE,m3,163.5e-6,Magosso2001_divided_into_brain_compartments
M_CO2_anterior_cerebral_R_GE,m3_per_s,8.3e-8,Magosso2001_divided_into_brain_compartments
M_O2_anterior_cerebral_R_GE,m3_per_s,-9.9e-8,Magosso2001_divided_into_brain_compartments
q_0_posterior_cerebral_L_GE,m3,163.5e-6,Magosso2001_divided_into_brain_compartments
M_CO2_posterior_cerebral_L_GE,m3_per_s,8.3e-8,Magosso2001_divided_into_brain_compartments
M_O2_posterior_cerebral_L_GE,m3_per_s,-9.9e-8,Magosso2001_divided_into_brain_compartments
q_0_posterior_cerebral_R_GE,m3,163.5e-6,Magosso2001_divided_into_brain_compartments
M_CO2_posterior_cerebral_R_GE,m3_per_s,8.3e-8,Magosso2001_divided_into_brain_compartments
M_O2_posterior_cerebral_R_GE,m3_per_s,-9.9e-8,Magosso2001_divided_into_brain_compartments
q_0_external_carotid_L_GE,m3,163.5e-6,Magosso2001_divided_into_brain_compartments
M_CO2_external_carotid_L_GE,m3_per_s,8.3e-8,Magosso2001_divided_into_brain_compartments
M_O2_external_carotid_L_GE,m3_per_s,-9.9e-8,Magosso2001_divided_into_brain_compartments
q_0_external_carotid_R_GE,m3,163.5e-6,Magosso2001_divided_into_brain_compartments
M_CO2_external_carotid_R_GE,m3_per_s,8.3e-8,Magosso2001_divided_into_brain_compartments
M_O2_external_carotid_R_GE,m3_per_s,-9.9e-8,Magosso2001_divided_into_brain_compartments
q_0_arm_L_GE,m3,5.6e-3,Magosso2001_divided_into_muscle_compartments
M_CO2_arm_L_GE,m3_per_s,10.8e-8,Magosso2001_divided_into_muscle_compartments
M_O2_arm_L_GE,m3_per_s,-13.8e-8,Magosso2001_divided_into_muscle_compartments
q_0_arm_R_GE,m3,5.6e-3,Magosso2001_divided_into_muscle_compartments
M_CO2_arm_R_GE,m3_per_s,10.8e-8,Magosso2001_divided_into_muscle_compartments
M_O2_arm_R_GE,m3_per_s,-13.8e-8,Magosso2001_divided_into_muscle_compartments
q_0_leg_L_GE,m3,10e-3,Magosso2001_divided_into_muscle_compartments
M_CO2_leg_L_GE,m3_per_s,25e-8,Magosso2001_divided_into_muscle_compartments
M_O2_leg_L_GE,m3_per_s,-25e-8,Magosso2001_divided_into_muscle_compartments
q_0_leg_R_GE,m3,10e-3,Magosso2001_divided_into_muscle_compartments
M_CO2_leg_R_GE,m3_per_s,25e-8,Magosso2001_divided_into_muscle_compartments
M_O2_leg_R_GE,m3_per_s,-25e-8,Magosso2001_divided_into_muscle_compartments
q_0_trunk_C_GE,m3,2.673e-3,Magosso2001_splanchnic
M_CO2_trunk_C_GE,m3_per_s,1.5e-6,Magosso2001_splanchnic
M_O2_trunk_C_GE,m3_per_s,1.8e-6,Magosso2001_splanchnic
q_0_arterial_gas_transport,m3,3.0e-4,user_defined
q_0_venous_gas_transport,m3,3.0e-4,user_defined
P_nom_common_carotid_L_baro,J_per_m3,12399,Magosso2001AndUrsino2000
P_baro_init_common_carotid_L_baro,J_per_m3,12399,Magosso2001AndUrsino2000
tau_zb_common_carotid_L_baro,second,6.37,Magosso2001AndUrsino2000
tau_pb_common_carotid_L_baro,second,2.076,Magosso2001AndUrsino2000
f_ab_min_common_carotid_L_baro,per_s,2.52,Magosso2001AndUrsino2000
f_ab_max_common_carotid_L_baro,per_s,47.78,Magosso2001AndUrsino2000
k_ab_common_carotid_L_baro,J_per_m3,1567,Magosso2001AndUrsino2000
AA_arterial_chemoreceptor,dimensionless,600,Magosso2001AndUrsino2000
BB_arterial_chemoreceptor,dimensionless,10.18,Magosso2001AndUrsino2000
C_CO2_a_nom_arterial_chemoreceptor,dimensionless,0.36,Magosso2001AndUrsino2000
K_O2_arterial_chemoreceptor,dimensionless,200,Magosso2001AndUrsino2000
K_CO2_arterial_chemoreceptor,per_s,1,Magosso2001AndUrsino2000
K_stat_arterial_chemoreceptor,per_s,20,Magosso2001AndUrsino2000
K_dyn_arterial_chemoreceptor,per_s,45,Magosso2001AndUrsino2000
tau_cap_arterial_chemoreceptor,second,3.5,Magosso2001AndUrsino2000
tau_CO2_cc_dyn_arterial_chemoreceptor,second,600,Magosso2001AndUrsino2000
Hgb,kg_per_m3,0.15e3,West2008
W_cv,dimensionless,0.208,Magosso2001AndUrsino2000
f_ev_0,per_s,3.2,Magosso2001AndUrsino2000
f_ev_inf,per_s,6.3,Magosso2001AndUrsino2000
f_ab_0,per_s,25,Magosso2001AndUrsino2000
theta_v,per_s,-0.68,Magosso2001AndUrsino2000
k_ev,per_s,7.06,Magosso2001AndUrsino2000
W_bs_sympathetic_efferent,dimensionless,-1.1375,Magosso2001AndUrsino2000
W_cs_sympathetic_efferent,dimensionless,1.56,Magosso2001AndUrsino2000
f_es_0,per_s,16.11,Magosso2001AndUrsino2000
f_es_inf,per_s,2.1,Magosso2001AndUrsino2000
f_es_max,per_s,60,Magosso2001AndUrsino2000
k_es,per_s,0.0675,Magosso2001AndUrsino2000
G_theta_trunk_resistance_effector,Js_per_m6,92.6574e6,Magosso2001AndUrsino2000
tau_theta_trunk_resistance_effector,second,6,Magosso2001AndUrsino2000
f_es_min,per_s,2.66,Magosso2001AndUrsino2000
G_theta_arm_leg_resistance_effector,Js_per_m6,329e6,Magosso2001AndUrsino2000
tau_theta_arm_leg_resistance_effector,second,6,Magosso2001AndUrsino2000
G_theta_lv_elastance_effector,J_per_m6,63.33e6,Magosso2001AndUrsino2000
tau_theta_lv_elastance_effector,second,8,Magosso2001AndUrsino2000
G_theta_rv_elastance_effector,J_per_m6,37.6e6,Magosso2001AndUrsino2000
tau_theta_rv_elastance_effector,second,8,Magosso2001AndUrsino2000
G_Ts_heart_period_effector,second,-0.13,Magosso2001AndUrsino2000
G_Tv_heart_period_effector,second,0.09,Magosso2001AndUrsino2000
tau_Ts_heart_period_effector,second,2,Magosso2001AndUrsino2000
tau_Tv_heart_period_effector,second,1.5,Magosso2001AndUrsino2000
G_theta_venous_us_volume_effector,m3,-200e-6,Magosso2001AndUrsino2000_APPROX_TODO
tau_theta_venous_us_volume_effector,second,20,Magosso2001AndUrsino2000
P_CO2_a_nom,J_per_m3,5332.8,Magosso2001AndUrsino2000
k_CO2_m,J_per_m3,19038,Magosso2001AndUrsino2000
C_O2_vm_nom,dimensionless,0.155,Magosso2001AndUrsino2000
tau_O2,second,10,Magosso2001AndUrsino2000
tau_CO2,second,20,Magosso2001AndUrsino2000
g_O2_m,dimensionless,30,Magosso2001AndUrsino2000
C_O2_vb_nom,dimensionless,0.14,Magosso2001AndUrsino2000
g_O2_b,dimensionless,10,Magosso2001AndUrsino2000
A_b_lc,dimensionless,20.9,Magosso2001AndUrsino2000
B_b_lc,dimensionless,92.8,Magosso2001AndUrsino2000
C_b_lc,dimensionless,1.53e15,Magosso2001AndUrsino2000
D_b_lc,dimensionless,-5.2551,Magosso2001AndUrsino2000
q_C_init_pvn,m3,0.0,user_defined
q_C_init_venous_lb,m3,0.0,user_defined
q_C_init_venous_ub,m3,0.0,user_defined
q_C_init_venous_ivc,m3,0.0,user_defined
q_C_init_venous_svc,m3,0.0,user_defined
